Animal/Plant,Scientific Name,Author,RANK_NAME,REC_ID,Common Name,LISTING,EFFECTIVE_FROM,Change Type,Type of Change,Relevant Listing
Plant,Phalaenopsis deliciosa,Rchb.f.,Species,82707,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis emersonii,Koop & P.J.Cribb,Species,185897,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis equestris,(Schauer) Rchb.f.,Species,11678,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis fasciata,Rchb.f.,Species,11679,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis fimbriata,J.J.Sm.,Species,11656,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis floresensis,Fowlie,Species,176584,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis fuscata,Rchb.f.,Species,11658,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis gersenii,(Teijsm & Binn) Rolfe,Species,176585,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis gibbosa,Sweet,Species,11659,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis gigantea,J.J.Sm.,Species,11686,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis hieroglyphica,(Rchb.f.) Sweet,Species,11687,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis incriptiosinensis,Fowlie,Species,176586,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis intermedia,Lindl.,Species,11688,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis javanica,J.J.Sm.,Species,11689,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis kunstleri,Hook.f.,Species,11660,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis lamelligera,Sweet,Species,11690,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis leucorrhoda,Rchb.f.,Species,11691,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis lindenii,Loher,Species,11692,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis lobbii,(Rchb.f.) Sweet,Species,11661,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis lowii,Rchb.f.,Species,11662,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis lueddemanniana,Rchb.f.,Species,11693,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis maculata,Rchb.f.,Species,11663,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis mannii,Rchb.f.,Species,11664,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis mariae,Burb. ex R.Warner & B.S.Williams,Species,11665,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis micholitzii,Rolfe,Species,11666,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis modesta,J.J.Sm.,Species,11694,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis mysorensis,Saldanha,Species,11695,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis pallens,(Lindl.) Rchb.f.,Species,11696,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis pantherina,Rchb.f.,Species,11667,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis parishii,Rchb.f.,Species,11668,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis philippinensis,Golamco ex Fowlie & Tang,Species,176593,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis pulcherrima,(Lindl.) J.J.Sm.,Species,192531,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis pulchra,(Rchb.f.) Sweet,Species,11698,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis reichenbachiana,Rchb.f. & Sander,Species,11699,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis robinsonii,J.J.Sm.,Species,11700,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis rosenstromii,Bailey,Species,156474,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis sanderiana,Rchb.f.,Species,11701,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis schilleriana,Rchb.f.,Species,11669,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis schiller-stuartiana,Rolfe,Species,11702,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis speciosa,Rchb.f.,Species,176599,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis stobartiana,Rchb.f.,Species,11671,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis stuartiana,Rchb.f.,Species,11703,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis sumatrana,Korth. & Rchb.f.,Species,11672,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis taenialis,(Lindl) Christenson,Species,187472,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis tetraspis,Rchb. f.,Species,68371,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis thalebanii,Seidenfaden,Species,102506,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis valentinii,Rchb.f.,Species,178730,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis veitchiana,Rchb.f.,Species,11704,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis venosa,Shim & Fowlie,Species,178734,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis violacea,Witte,Species,11673,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis viridis,J.J.Sm.,Species,11674,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phalaenopsis wilsonii,Rolfe,Species,11706,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota advena,(C.S.P.Parish & Rchb.f.) Hook.f.,Species,188612,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota articulata,Lindley,Species,50746,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota calceata,Reichb.f.,Species,31370,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota camelostalix,Reichb.f.,Species,50747,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota cantonensis,Rolfe,Species,105621,Seed-pearl Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota carnea,(Blume) Lindley,Species,50748,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota chinensis,Lindl.,Species,105622,Rattlesnake Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota convallariae,Hook.f.,Species,50749,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota gibbosa,(Blume) Vries,Species,50750,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota globosa,(Blume) Lindley,Species,50751,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota imbricata,Lindley,Species,50752,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota longibulba,Holttum,Species,41132,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota nervosa,Reichb.f.,Species,50753,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota pallida,Lindley,Species,52024,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota parviflora,Hook.f.,Species,41133,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota pectinata,Ames,Species,67784,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota recurva,Lindl.,Species,188674,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota rubra,Lindl.,Species,188659,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota ventricosa,(Blume) Reich.f.,Species,50754,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pholidota wattii,King & Pantl.,Species,60729,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phragmipedium besseae,Dodson & E.Kuhn.,Species,12443,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium boissierianum,(Rchb.f.) Rolfe,Species,12444,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium caricinum,(Lindl. & Paxton) Rolfe,Species,12445,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium caudatum,(Lindl.) Rolfe,Species,62099,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium exstaminodium,"Castano, Hagsater, & E.Aguirre",Species,61663,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium hirtzii,Dodson,Species,100360,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium klotzschianum,(Rchb.f.) Rolfe,Species,12464,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium lindenii,(Lindl.) Dressler & N.H.Williams,Species,12554,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium lindleyanum,(Lindl.) Rolfe,Species,12462,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium longifolium,(Rchb.f. & Warsz.) Rolfe,Species,12453,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium pearcei,(Rchb.f.) Rauh & Senghas,Species,12454,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium portillae,Gruss & Roeth,Species,10203,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium richteri,Roeth & Gruss,Species,10204,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium sargentianum,(Rolfe) Rolfe,Species,12457,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium schlimii,(Linden & Rchb.f.) Rolfe,Species,12463,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium vittatum,(Vell.) Rolfe,Species,12459,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium wallisii,(Rchb.f.) Garay,Species,12460,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phragmipedium xerophyticum,"J.C.Soto, Salazar & Hagsater",Species,105107,,I,23/06/2010,Change in Annotation,ANNOTATION,I
Plant,Phreatia acuminata,J.J. Smith,Species,49964,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia crassifolia,Ridley,Species,41134,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia densiflora,(Blume) Lindley,Species,50755,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia evrardii,Gagnepain,Species,59292,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia graeffei,Kranzlin,Species,50575,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia hypsorhynchos,Schltr.,Species,30285,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia laxiflora,(Blume) Lindley,Species,50756,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia limenophylax,(Endl.) Benth.,Species,12129,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia listeri,Rolfe,Species,41790,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia listrophora,Ridley,Species,41135,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia neocaledonica,Schltr.,Species,30283,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia oubatchensis,Schltr.,Species,30284,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia paleata,Reichb.f.,Species,30281,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia plexauroides,Reichb.f.,Species,50757,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia ponapensis,Schltr.,Species,44243,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia pseudo-thompsonii,Tuy.,Species,44244,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia pusilla,(Blume) Lindley,Species,50758,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia stenostachya,(Reichb.f.) Kranzlin,Species,50576,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia sublata,Halle,Species,30282,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia subsaccata,J.J. Smith,Species,49965,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia sulcata,(Blume) J.J. Smith,Species,50760,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia tahitensis,Lindley,Species,53698,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phreatia thompsonii,Ames,Species,43321,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phymatidium limae,Porto & Brade,Species,192522,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Phymatidium microphyllum,(Barb.Rodr.) Toscano,Species,192523,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Physinga polygonata,(Lindl.) H. Dietrich,Species,61765,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Physoceras boryanum,(A.Rich.)Posser,Species,161371,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Physogyne gonzalezii,(L.O. Williams) Burns-Balogh,Species,21031,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilophyllum villosum,(Blume) Schltr.,Species,50762,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus albisummus,Braun & Esteves,Species,107863,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus alensis,(Weber ex Gosselin) Byles & Rowley,Species,104809,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus arrabidae,(Lemaire) Byles & Rowley,Species,107864,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus aureispinus,(Buining & Brederoo) Ritter,Species,107865,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus aurisetus,(Werdermann) Byles & Rowley,Species,16268,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus azulensis,Taylor & Zappi,Species,16280,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus brasiliensis,(Britton & Rose) Backeberg,Species,107868,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus catingicola,(Guerke) Byles & Rowley,Species,107870,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus chrysacanthus,(Weber) Byles & Rowley,Species,104810,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus chrysostele,(Vaupel) Byles & Rowley,Species,107871,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus densiareolatus,Ritter,Species,107874,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus diersianus,(Esteves) Braun,Species,107875,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus flavipulvinatus,(Buining & Brederoo) Ritter,Species,107876,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus flexibilispinus,Braun & Esteves Pereira,Species,107877,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus floccosus,Byles & Rowley,Species,107878,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus fulvilanatus,(Buining & Brederoo) Ritter,Species,107879,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus glaucochrous,(Werdermann) Byles & Rowley,Species,107881,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus gounellei,(Weber) Byles & Rowley,Species,107882,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus lanuginosus,(L.) Byles & Rowley,Species,104250,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus leucocephalus,(Poselger) Byles & Rowley,Species,104813,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus machrisii,(Dawson) Backeberg,Species,107886,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus magnificus,(Buining & Brederoo) Ritter,Species,107887,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus multicostatus,Ritter,Species,107890,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus oligolepis,(Vaupel) Byles & Rowley,Species,107891,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus pachycladus,Ritter,Species,107892,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus pentaedrophorus,(Cels) Byles & Rowley,Species,107894,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus piauhyensis,(Guerke) Byles & Rowley,Species,107896,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus polygonus,(Lamarck) Byles & Rowley,Species,106239,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus purpusii,(Britton & Rose) Byles & Rowley,Species,104815,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus quadricentralis,(Dawson) Backeberg,Species,104816,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus royenii,(L.) Byles & Rowley,Species,105644,Organ Cactus,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus subsimilis,Rizzini & Mattos,Species,108277,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus tuberculatus,(Werdermann) Byles & Rowley,Species,107920,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus ulei,(Schumann) Byles & Rowley,Species,107923,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pilosocereus vilaboensis,(Diers & Esteves Pereira) Braun,Species,107924,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Piperia maritima,Rydb.,Species,74711,Dense-flower Reinorchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Piperia yadonii,Morgan & Ackerman,Species,162878,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Pityphyllum amesianum,Schltr.,Species,44904,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera algeriensis,Batt. & Trab.,Species,76028,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera amabilis,Koidz.,Species,62270,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera angustata,(Blume) Lindley,Species,50763,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera azorica,Schltr.,Species,76029,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera bifolia,(L.) Rich.,Species,79355,Lesser Butterfly Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera blumei,Lindley,Species,50764,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera boninensis,Koidz.,Species,44358,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera camtschatica,(Cham. & Schldl.) Makino,Species,47340,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera chlorantha,(Custer) Rchb.,Species,79182,Butterfly Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera chorisiana,(Cham.) Reichenb.,Species,74716,Choriso Bog Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera ciliaris,(L.) Lindl.,Species,74717,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera deflexilabella,K.Y.Lang,Species,185898,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera diphylla,Reichb. F.,Species,76030,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera finetiana,Schltr.,Species,185899,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera flava,(L.) Lindl.,Species,86321,Pale-green Orchis,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera gracilis,Lindl.,Species,84918,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera holochila,(Hbd.) Kraenzlin,Species,26745,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera huronensis,Lindl.,Species,185960,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera hyperborea,(L.) Lindl.,Species,62633,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera integra,(Nutt.) A.Gray ex Beck,Species,26746,Golden Frog-arrow Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera integrilabia,(Correll) Luer,Species,26747,Monkey Face Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera leucophaea,(Nutt.) Lindl.,Species,26748,Eastern Prairie Fringed Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera likiangensis,T.Tang & F.T.Wang,Species,185900,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera limosa,Lindl.,Species,83709,Thurber's Bog Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera longiglandula,Hayata,Species,185901,,II,23/06/2010,Change in Annotation,ANNOTATION,II
Plant,Platanthera mandarinorum,Rchb.f.,Species,105625,Ballerina Orchid,II,23/06/2010,Change in Annotation,ANNOTATION,II
